RespID	Mode	TravTime	BaseCost	Gender	AgeClass	IncClass	TravTimeClass	Purpose	CardID	CostL	CostR	TimeL	TimeR	Chosen	Quadrant2	Purpose2	Mode2	Income2	ExclGroup	Exclude_CDF	CS
8536	1	30	62	2	4	4	1	4	1	62	66	30	22	2	1	2	1	2	2	0	1
8536	1	30	62	2	4	4	1	4	2	62	54	30	37	1	4	2	1	2	2	0	2
8536	1	30	62	2	4	4	1	4	3	62	53	30	34	2	4	2	1	2	2	0	3
8536	1	30	62	2	4	4	1	4	4	62	52	23	30	2	3	2	1	2	2	0	4
8536	1	30	62	2	4	4	1	4	5	122	62	30	39	2	2	2	1	2	2	0	5
8536	1	30	62	2	4	4	1	4	6	64	62	35	38	1	2	2	1	2	2	0	6
8536	1	30	62	2	4	4	1	4	7	62	45	24	30	2	3	2	1	2	2	0	7
8536	1	30	62	2	4	4	1	4	8	81	62	30	33	2	2	2	1	2	2	0	8
8536	1	30	62	2	4	4	1	4	9	64	62	25	30	1	1	2	1	2	2	0	9
8714	1	15	19	1	5	3	1	1	1	22	19	15	17	2	2	1	1	1	1	1	1
8714	1	15	19	1	5	3	1	1	2	32	19	11	15	2	1	1	1	1	1	1	2
8714	1	15	19	1	5	3	1	1	3	19	12	10	13	2	3	1	1	1	1	1	3
8714	1	15	19	1	5	3	1	1	4	19	17	15	18	2	4	1	1	1	1	1	4
8714	1	15	19	1	5	3	1	1	5	14	19	15	11	1	3	1	1	1	1	1	5
8714	1	15	19	1	5	3	1	1	6	19	38	15	11	1	1	1	1	1	1	1	6
8714	1	15	19	1	5	3	1	1	7	19	18	12	15	2	3	1	1	1	1	1	7
8714	1	15	19	1	5	3	1	1	8	19	25	17	15	1	2	1	1	1	1	1	8
8714	1	15	19	1	5	3	1	1	9	19	10	15	17	2	4	1	1	1	1	1	9
8805	1	30	81	1	4	5	1	4	1	41	81	30	23	1	3	2	1	3	1	0	1
8805	1	30	81	1	4	5	1	4	2	81	69	30	33	2	4	2	1	3	1	0	2
8805	1	30	81	1	4	5	1	4	3	76	81	30	25	2	3	2	1	3	1	0	3
8805	1	30	81	1	4	5	1	4	4	81	88	35	30	1	2	2	1	3	1	0	4
8805	1	30	81	1	4	5	1	4	5	81	78	30	37	1	4	2	1	3	1	0	5
8805	1	30	81	1	4	5	1	4	6	111	81	30	39	2	2	2	1	3	1	0	6
8805	1	30	81	1	4	5	1	4	7	81	84	30	22	2	1	2	1	3	1	0	7
8805	1	30	81	1	4	5	1	4	8	88	81	35	40	2	2	2	1	3	1	0	8
8805	1	30	81	1	4	5	1	4	9	81	109	30	27	1	1	2	1	3	1	0	9
8932	1	10	19	1	4	7	1	1	1	19	18	10	11	1	4	1	1	4	2	0	1
8932	1	10	19	1	4	7	1	1	2	30	19	8	10	2	1	1	1	4	2	0	2
8932	1	10	19	1	4	7	1	1	3	26	19	10	12	2	2	1	1	4	2	0	3
8932	1	10	19	1	4	7	1	1	4	20	19	10	11	1	2	1	1	4	2	0	4
8932	1	10	19	1	4	7	1	1	5	19	15	6	9	2	3	1	1	4	2	0	5
8932	1	10	19	1	4	7	1	1	6	19	23	10	7	1	1	1	1	4	2	0	6
8932	1	10	19	1	4	7	1	1	7	19	18	8	10	1	3	1	1	4	2	0	7
8932	1	10	19	1	4	7	1	1	8	10	19	10	7	1	3	1	1	4	2	0	8
8932	1	10	19	1	4	7	1	1	9	19	16	10	12	1	4	1	1	4	2	0	9
8944	1	12	9	1	3	9	1	6	1	9	5	12	14	2	4	4	1	4	4	0	1
8944	1	12	9	1	3	9	1	6	2	9	8	12	13	1	4	4	1	4	4	0	2
8944	1	12	9	1	3	9	1	6	3	5	9	12	9	1	3	4	1	4	4	0	3
8944	1	12	9	1	3	9	1	6	4	9	14	12	9	1	1	4	1	4	4	0	4
8944	1	12	9	1	3	9	1	6	5	9	8	9	12	1	3	4	1	4	4	0	5
8944	1	12	9	1	3	9	1	6	6	9	11	14	12	1	2	4	1	4	4	0	6
8944	1	12	9	1	3	9	1	6	7	9	18	14	12	1	2	4	1	4	4	0	7
8944	1	12	9	1	3	9	1	6	8	9	18	17	14	1	2	4	1	4	4	0	8
8944	1	12	9	1	3	9	1	6	9	9	18	12	9	1	1	4	1	4	4	0	9
8973	1	25	73	1	4	5	1	1	1	73	76	25	19	2	1	1	1	3	3	0	1
8973	1	25	73	1	4	5	1	1	2	73	74	28	25	2	2	1	1	3	3	0	2
8973	1	25	73	1	4	5	1	1	3	105	73	25	30	2	2	1	1	3	3	0	3
8973	1	25	73	1	4	5	1	1	4	65	73	29	25	1	4	1	1	3	3	0	4
8973	1	25	73	1	4	5	1	1	5	73	65	18	25	1	3	1	1	3	3	0	5
8973	1	25	73	1	4	5	1	1	6	51	73	32	25	1	4	1	1	3	3	0	6
8973	1	25	73	1	4	5	1	1	7	73	89	34	29	1	2	1	1	3	3	0	7
8973	1	25	73	1	4	5	1	1	8	73	36	20	25	2	3	1	1	3	3	0	8
8973	1	25	73	1	4	5	1	1	9	73	76	25	21	2	1	1	1	3	3	0	9
8979	1	20	31	1	4	4	1	1	1	25	31	24	20	2	4	1	1	2	3	0	1
8979	1	20	31	1	4	4	1	1	2	18	31	17	13	1	3	1	1	2	3	0	2
8979	1	20	31	1	4	4	1	1	3	31	61	26	20	1	2	1	1	2	3	0	3
8979	1	20	31	1	4	4	1	1	4	22	31	20	17	1	3	1	1	2	3	0	4
8979	1	20	31	1	4	4	1	1	5	26	31	20	14	2	3	1	1	2	3	0	5
8979	1	20	31	1	4	4	1	1	6	48	31	17	20	2	1	1	1	2	3	0	6
8979	1	20	31	1	4	4	1	1	7	32	31	20	24	1	2	1	1	2	3	0	7
8979	1	20	31	1	4	4	1	1	8	31	34	20	16	2	1	1	1	2	3	0	8
8979	1	20	31	1	4	4	1	1	9	31	26	20	23	2	4	1	1	2	3	0	9
8987	1	20	36	2	3	4	1	4	1	18	36	20	17	2	3	2	1	2	4	1	1
8987	1	20	36	2	3	4	1	4	2	36	44	20	14	2	1	2	1	2	4	1	2
8987	1	20	36	2	3	4	1	4	3	36	46	24	20	2	2	2	1	2	4	1	3
8987	1	20	36	2	3	4	1	4	4	36	58	25	20	2	2	2	1	2	4	1	4
8987	1	20	36	2	3	4	1	4	5	36	37	20	17	2	1	2	1	2	4	1	5
8987	1	20	36	2	3	4	1	4	6	34	36	24	20	1	4	2	1	2	4	1	6
8987	1	20	36	2	3	4	1	4	7	36	27	15	20	2	3	2	1	2	4	1	7
8987	1	20	36	2	3	4	1	4	8	30	36	17	14	2	3	2	1	2	4	1	8
8987	1	20	36	2	3	4	1	4	9	33	36	23	20	2	4	2	1	2	4	1	9
9012	1	35	54	1	5	4	1	1	1	55	54	35	39	1	2	1	1	2	1	0	1
9012	1	35	54	1	5	4	1	1	2	54	50	24	30	2	3	1	1	2	1	0	2
9012	1	35	54	1	5	4	1	1	3	48	54	43	35	2	4	1	1	2	1	0	3
9012	1	35	54	1	5	4	1	1	4	33	54	35	27	1	3	1	1	2	1	0	4
9012	1	35	54	1	5	4	1	1	5	54	27	25	35	2	3	1	1	2	1	0	5
9012	1	35	54	1	5	4	1	1	6	54	96	35	30	1	1	1	1	2	1	0	6
9012	1	35	54	1	5	4	1	1	7	108	54	35	45	2	2	1	1	2	1	0	7
9012	1	35	54	1	5	4	1	1	8	54	61	35	30	1	1	1	1	2	1	0	8
9012	1	35	54	1	5	4	1	1	9	54	47	35	41	1	4	1	1	2	1	0	9
9020	1	75	159	1	3	2	2	1	1	137	159	94	75	1	4	1	1	1	2	0	1
9020	1	75	159	1	3	2	2	1	2	221	159	75	83	2	2	1	1	1	2	0	2
9020	1	75	159	1	3	2	2	1	3	80	159	91	75	1	4	1	1	1	2	0	3
9020	1	75	159	1	3	2	2	1	4	159	170	95	75	2	2	1	1	1	2	0	4
9020	1	75	159	1	3	2	2	1	5	190	159	86	103	2	2	1	1	1	2	0	5
9020	1	75	159	1	3	2	2	1	6	168	159	64	75	2	1	1	1	1	2	0	6
9020	1	75	159	1	3	2	2	1	7	103	159	75	61	1	3	1	1	1	2	0	7
9020	1	75	159	1	3	2	2	1	8	159	149	63	75	1	3	1	1	1	2	0	8
9020	1	75	159	1	3	2	2	1	9	190	159	59	75	2	1	1	1	1	2	0	9
9032	1	30	18	2	4	2	1	1	1	20	18	25	30	2	1	1	1	1	2	0	1
9032	1	30	18	2	4	2	1	1	2	18	9	30	39	1	4	1	1	1	2	0	2
9032	1	30	18	2	4	2	1	1	3	13	18	30	24	1	3	1	1	1	2	0	3
9032	1	30	18	2	4	2	1	1	4	9	18	37	30	2	4	1	1	1	2	0	4
9032	1	30	18	2	4	2	1	1	5	36	18	30	33	2	2	1	1	1	2	0	5
9032	1	30	18	2	4	2	1	1	6	18	9	26	30	2	3	1	1	1	2	0	6
9032	1	30	18	2	4	2	1	1	7	18	30	43	35	2	2	1	1	1	2	0	7
9032	1	30	18	2	4	2	1	1	8	18	36	38	30	2	2	1	1	1	2	0	8
9032	1	30	18	2	4	2	1	1	9	25	18	24	30	2	1	1	1	1	2	0	9
9072	1	14	25	1	3	4	1	4	1	49	25	14	17	2	2	2	1	2	3	1	1
9072	1	14	25	1	3	4	1	4	2	27	25	12	14	2	1	2	1	2	3	1	2
9072	1	14	25	1	3	4	1	4	3	25	22	9	12	2	3	2	1	2	3	1	3
9072	1	14	25	1	3	4	1	4	4	25	22	14	17	2	4	2	1	2	3	1	4
9072	1	14	25	1	3	4	1	4	5	24	25	14	12	1	3	2	1	2	3	1	5
9072	1	14	25	1	3	4	1	4	6	25	31	14	10	1	1	2	1	2	3	1	6
9072	1	14	25	1	3	4	1	4	7	25	23	11	14	2	3	2	1	2	3	1	7
9072	1	14	25	1	3	4	1	4	8	25	36	18	14	1	2	2	1	2	3	1	8
9072	1	14	25	1	3	4	1	4	9	25	13	14	16	2	4	2	1	2	3	1	9
9186	1	12	18	2	3	11	1	7	1	36	18	12	16	2	2	4	1	5	4	0	1
9186	1	12	18	2	3	11	1	7	2	16	18	13	12	1	4	4	1	5	4	0	2
9186	1	12	18	2	3	11	1	7	3	18	19	12	11	1	1	4	1	5	4	0	3
9186	1	12	18	2	3	11	1	7	4	18	12	7	10	2	3	4	1	5	4	0	4
9186	1	12	18	2	3	11	1	7	5	14	18	12	9	1	3	4	1	5	4	0	5
9186	1	12	18	2	3	11	1	7	6	29	18	12	14	2	2	4	1	5	4	0	6
9186	1	12	18	2	3	11	1	7	7	20	18	9	12	2	1	4	1	5	4	0	7
9186	1	12	18	2	3	11	1	7	8	17	18	12	9	2	3	4	1	5	4	0	8
9186	1	12	18	2	3	11	1	7	9	11	18	14	12	1	4	4	1	5	4	0	9
9194	1	20	40	2	3	4	1	4	1	40	45	25	20	1	2	2	1	2	1	0	1
9194	1	20	40	2	3	4	1	4	2	40	24	17	20	2	3	2	1	2	1	0	2
9194	1	20	40	2	3	4	1	4	3	40	54	20	15	1	1	2	1	2	1	0	3
9194	1	20	40	2	3	4	1	4	4	46	40	14	20	1	1	2	1	2	1	0	4
9194	1	20	40	2	3	4	1	4	5	40	35	15	20	1	3	2	1	2	1	0	5
9194	1	20	40	2	3	4	1	4	6	51	40	20	23	2	2	2	1	2	1	0	6
9194	1	20	40	2	3	4	1	4	7	40	38	20	22	2	4	2	1	2	1	0	7
9194	1	20	40	2	3	4	1	4	8	40	38	14	17	2	3	2	1	2	1	0	8
9194	1	20	40	2	3	4	1	4	9	23	40	23	20	1	4	2	1	2	1	0	9
9231	1	40	63	2	3	4	1	1	1	63	71	52	46	1	2	1	1	2	2	0	1
9231	1	40	63	2	3	4	1	1	2	76	63	30	40	1	1	1	1	2	2	0	2
9231	1	40	63	2	3	4	1	1	3	63	32	36	40	2	3	1	1	2	2	0	3
9231	1	40	63	2	3	4	1	1	4	54	63	40	30	2	3	1	1	2	2	0	4
9231	1	40	63	2	3	4	1	1	5	63	66	51	40	2	2	1	1	2	2	0	5
9231	1	40	63	2	3	4	1	1	6	63	74	45	40	1	2	1	1	2	2	0	6
9231	1	40	63	2	3	4	1	1	7	63	62	40	46	1	4	1	1	2	2	0	7
9231	1	40	63	2	3	4	1	1	8	63	32	40	47	2	4	1	1	2	2	0	8
9231	1	40	63	2	3	4	1	1	9	93	63	32	40	2	1	1	1	2	2	0	9
9257	1	10	22	2	4	5	1	3	1	22	24	14	12	1	2	4	1	3	4	1	1
9257	1	10	22	2	4	5	1	3	2	11	22	10	7	1	3	4	1	3	4	1	2
9257	1	10	22	2	4	5	1	3	3	20	22	12	10	1	4	4	1	3	4	1	3
9257	1	10	22	2	4	5	1	3	4	19	22	11	10	1	4	4	1	3	4	1	4
9257	1	10	22	2	4	5	1	3	5	22	24	12	10	1	2	4	1	3	4	1	5
9257	1	10	22	2	4	5	1	3	6	22	23	10	8	1	1	4	1	3	4	1	6
9257	1	10	22	2	4	5	1	3	7	22	20	8	10	2	3	4	1	3	4	1	7
9257	1	10	22	2	4	5	1	3	8	22	43	13	10	1	2	4	1	3	4	1	8
9257	1	10	22	2	4	5	1	3	9	25	22	9	10	2	1	4	1	3	4	1	9
9258	1	12	14	2	5	4	1	1	1	14	16	12	8	2	1	1	1	2	4	1	1
9258	1	12	14	2	5	4	1	1	2	14	20	15	12	2	2	1	1	2	4	1	2
9258	1	12	14	2	5	4	1	1	3	22	14	12	14	1	2	1	1	2	4	1	3
9258	1	12	14	2	5	4	1	1	4	7	14	15	12	2	4	1	1	2	4	1	4
9258	1	12	14	2	5	4	1	1	5	14	12	9	12	2	3	1	1	2	4	1	5
9258	1	12	14	2	5	4	1	1	6	7	14	14	12	2	4	1	1	2	4	1	6
9258	1	12	14	2	5	4	1	1	7	14	16	16	14	2	2	1	1	2	4	1	7
9258	1	12	14	2	5	4	1	1	8	14	13	11	12	2	3	1	1	2	4	1	8
9258	1	12	14	2	5	4	1	1	9	14	16	12	10	2	1	1	1	2	4	1	9
9395	1	10	13	2	3	4	1	4	1	12	13	10	8	2	3	2	1	2	1	0	1
9395	1	10	13	2	3	4	1	4	2	6	13	9	6	1	3	2	1	2	1	0	2
9395	1	10	13	2	3	4	1	4	3	13	12	10	13	1	4	2	1	2	1	0	3
9395	1	10	13	2	3	4	1	4	4	15	13	8	10	2	1	2	1	2	1	0	4
9395	1	10	13	2	3	4	1	4	5	14	13	10	11	2	2	2	1	2	1	0	5
9395	1	10	13	2	3	4	1	4	6	13	18	10	9	1	1	2	1	2	1	0	6
9395	1	10	13	2	3	4	1	4	7	23	13	10	12	2	2	2	1	2	1	0	7
9395	1	10	13	2	3	4	1	4	8	6	13	10	7	1	3	2	1	2	1	0	8
9395	1	10	13	2	3	4	1	4	9	6	13	12	10	1	4	2	1	2	1	0	9
9443	1	67	108	1	4	5	2	5	1	136	108	67	87	2	2	3	1	3	4	0	1
9443	1	67	108	1	4	5	2	5	2	108	58	67	81	2	4	3	1	3	4	0	2
9443	1	67	108	1	4	5	2	5	3	103	108	67	53	2	3	3	1	3	4	0	3
9443	1	67	108	1	4	5	2	5	4	108	196	91	77	1	2	3	1	3	4	0	4
9443	1	67	108	1	4	5	2	5	5	93	108	78	67	2	4	3	1	3	4	0	5
9443	1	67	108	1	4	5	2	5	6	108	123	85	67	1	2	3	1	3	4	0	6
9443	1	67	108	1	4	5	2	5	7	108	74	58	67	2	3	3	1	3	4	0	7
9443	1	67	108	1	4	5	2	5	8	151	108	59	67	2	1	3	1	3	4	0	8
9443	1	67	108	1	4	5	2	5	9	108	185	67	55	1	1	3	1	3	4	0	9
9456	1	45	175	1	4	8	1	1	1	222	175	32	45	1	1	1	1	4	4	0	1
9456	1	45	175	1	4	8	1	1	2	185	175	45	55	1	2	1	1	4	4	0	2
9456	1	45	175	1	4	8	1	1	3	175	171	39	45	1	3	1	1	4	4	0	3
9456	1	45	175	1	4	8	1	1	4	175	121	35	45	1	3	1	1	4	4	0	4
9456	1	45	175	1	4	8	1	1	5	175	164	45	57	1	4	1	1	4	4	0	5
9456	1	45	175	1	4	8	1	1	6	196	175	52	61	1	2	1	1	4	4	0	6
9456	1	45	175	1	4	8	1	1	7	180	175	45	52	1	2	1	1	4	4	0	7
9456	1	45	175	1	4	8	1	1	8	159	175	53	45	2	4	1	1	4	4	0	8
9456	1	45	175	1	4	8	1	1	9	233	175	36	45	2	1	1	1	4	4	0	9
9634	1	75	140	1	5	6	2	1	1	104	140	75	55	1	3	1	1	4	2	0	1
9634	1	75	140	1	5	6	2	1	2	140	84	75	86	2	4	1	1	4	2	0	2
9634	1	75	140	1	5	6	2	1	3	133	140	75	59	2	3	1	1	4	2	0	3
9634	1	75	140	1	5	6	2	1	4	140	160	89	75	2	2	1	1	4	2	0	4
9634	1	75	140	1	5	6	2	1	5	140	135	75	97	1	4	1	1	4	2	0	5
9634	1	75	140	1	5	6	2	1	6	196	140	75	83	2	2	1	1	4	2	0	6
9634	1	75	140	1	5	6	2	1	7	140	160	75	57	2	1	1	1	4	2	0	7
9634	1	75	140	1	5	6	2	1	8	182	140	86	109	1	2	1	1	4	2	0	8
9634	1	75	140	1	5	6	2	1	9	140	162	75	63	1	1	1	1	4	2	0	9
9675	1	20	25	2	3	6	1	1	1	29	25	20	23	2	2	1	1	4	3	0	1
9675	1	20	25	2	3	6	1	1	2	25	38	26	20	1	2	1	1	4	3	0	2
9675	1	20	25	2	3	6	1	1	3	16	25	20	14	2	3	1	1	4	3	0	3
9675	1	20	25	2	3	6	1	1	4	25	24	20	24	1	4	1	1	4	3	0	4
9675	1	20	25	2	3	6	1	1	5	26	25	17	20	1	1	1	1	4	3	0	5
9675	1	20	25	2	3	6	1	1	6	13	25	20	16	1	3	1	1	4	3	0	6
9675	1	20	25	2	3	6	1	1	7	43	25	17	20	2	1	1	1	4	3	0	7
9675	1	20	25	2	3	6	1	1	8	25	22	14	17	1	3	1	1	4	3	0	8
9675	1	20	25	2	3	6	1	1	9	13	25	25	20	1	4	1	1	4	3	0	9
9682	1	20	20	1	4	2	1	6	1	27	20	16	20	2	1	4	1	1	3	1	1
9682	1	20	20	1	4	2	1	6	2	24	20	20	25	2	2	4	1	1	3	1	2
9682	1	20	20	1	4	2	1	6	3	20	17	16	20	2	3	4	1	1	3	1	3
9682	1	20	20	1	4	2	1	6	4	20	13	15	20	2	3	4	1	1	3	1	4
9682	1	20	20	1	4	2	1	6	5	20	14	20	24	2	4	4	1	1	3	1	5
9682	1	20	20	1	4	2	1	6	6	28	20	23	27	2	2	4	1	1	3	1	6
9682	1	20	20	1	4	2	1	6	7	25	20	20	22	2	2	4	1	1	3	1	7
9682	1	20	20	1	4	2	1	6	8	10	20	23	20	1	4	4	1	1	3	1	8
9682	1	20	20	1	4	2	1	6	9	40	20	15	20	2	1	4	1	1	3	1	9
9705	1	10	40	2	4	11	1	4	1	38	40	11	10	1	4	2	1	5	1	1	1
9705	1	10	40	2	4	11	1	4	2	41	40	10	12	2	2	2	1	5	1	1	2
9705	1	10	40	2	4	11	1	4	3	36	40	10	8	1	3	2	1	5	1	1	3
9705	1	10	40	2	4	11	1	4	4	40	47	13	10	1	2	2	1	5	1	1	4
9705	1	10	40	2	4	11	1	4	5	33	40	9	6	1	3	2	1	5	1	1	5
9705	1	10	40	2	4	11	1	4	6	40	49	10	8	1	1	2	1	5	1	1	6
9705	1	10	40	2	4	11	1	4	7	40	39	9	10	2	3	2	1	5	1	1	7
9705	1	10	40	2	4	11	1	4	8	54	40	8	10	2	1	2	1	5	1	1	8
9705	1	10	40	2	4	11	1	4	9	40	33	10	13	2	4	2	1	5	1	1	9
9709	1	30	14	2	4	6	1	1	1	9	14	36	30	1	4	1	1	4	1	0	1
9709	1	30	14	2	4	6	1	1	2	19	14	35	39	2	2	1	1	4	1	0	2
9709	1	30	14	2	4	6	1	1	3	20	14	30	39	1	2	1	1	4	1	0	3
9709	1	30	14	2	4	6	1	1	4	7	14	30	24	1	3	1	1	4	1	0	4
9709	1	30	14	2	4	6	1	1	5	12	14	30	25	2	3	1	1	4	1	0	5
9709	1	30	14	2	4	6	1	1	6	7	14	33	30	1	4	1	1	4	1	0	6
9709	1	30	14	2	4	6	1	1	7	14	23	37	30	1	2	1	1	4	1	0	7
9709	1	30	14	2	4	6	1	1	8	14	29	30	21	1	1	1	1	4	1	0	8
9709	1	30	14	2	4	6	1	1	9	29	14	27	30	2	1	1	1	4	1	0	9
9973	1	15	13	2	3	4	1	4	1	15	13	13	15	2	1	2	1	2	3	0	1
9973	1	15	13	2	3	4	1	4	2	13	25	19	15	1	2	2	1	2	3	0	2
9973	1	15	13	2	3	4	1	4	3	11	13	15	12	2	3	2	1	2	3	0	3
9973	1	15	13	2	3	4	1	4	4	13	10	15	18	2	4	2	1	2	3	0	4
9973	1	15	13	2	3	4	1	4	5	13	16	17	15	1	2	2	1	2	3	0	5
9973	1	15	13	2	3	4	1	4	6	6	13	15	12	1	3	2	1	2	3	0	6
9973	1	15	13	2	3	4	1	4	7	13	25	15	11	1	1	2	1	2	3	0	7
9973	1	15	13	2	3	4	1	4	8	10	13	13	10	2	3	2	1	2	3	0	8
9973	1	15	13	2	3	4	1	4	9	6	13	18	15	1	4	2	1	2	3	0	9
10063	1	30	11	2	2	4	1	1	1	11	17	30	23	2	1	1	1	2	3	0	1
10063	1	30	11	2	2	4	1	1	2	11	22	36	30	1	2	1	1	2	3	0	2
10063	1	30	11	2	2	4	1	1	3	11	5	21	30	1	3	1	1	2	3	0	3
10063	1	30	11	2	2	4	1	1	4	11	5	22	30	1	3	1	1	2	3	0	4
10063	1	30	11	2	2	4	1	1	5	11	7	30	33	1	4	1	1	2	3	0	5
10063	1	30	11	2	2	4	1	1	6	11	7	21	26	1	3	1	1	2	3	0	6
10063	1	30	11	2	2	4	1	1	7	11	13	34	30	2	2	1	1	2	3	0	7
10063	1	30	11	2	2	4	1	1	8	11	22	30	23	1	1	1	1	2	3	0	8
10063	1	30	11	2	2	4	1	1	9	5	11	35	30	1	4	1	1	2	3	0	9
10079	1	20	27	1	5	3	1	7	1	27	34	28	23	1	2	4	1	1	3	1	1
10079	1	20	27	1	5	3	1	7	2	28	27	17	20	2	1	4	1	1	3	1	2
10079	1	20	27	1	5	3	1	7	3	27	18	17	20	2	3	4	1	1	3	1	3
10079	1	20	27	1	5	3	1	7	4	24	27	20	18	1	3	4	1	1	3	1	4
10079	1	20	27	1	5	3	1	7	5	27	54	26	20	1	2	4	1	1	3	1	5
10079	1	20	27	1	5	3	1	7	6	27	32	24	20	1	2	4	1	1	3	1	6
10079	1	20	27	1	5	3	1	7	7	27	15	20	25	2	4	4	1	1	3	1	7
10079	1	20	27	1	5	3	1	7	8	27	15	20	22	2	4	4	1	1	3	1	8
10079	1	20	27	1	5	3	1	7	9	32	27	14	20	2	1	4	1	1	3	1	9
10159	1	10	28	2	3	4	1	4	1	14	28	10	8	1	3	2	1	2	4	0	1
10159	1	10	28	2	3	4	1	4	2	28	18	10	12	2	4	2	1	2	4	0	2
10159	1	10	28	2	3	4	1	4	3	24	28	10	9	1	3	2	1	2	4	0	3
10159	1	10	28	2	3	4	1	4	4	28	29	12	10	2	2	2	1	2	4	0	4
10159	1	10	28	2	3	4	1	4	5	28	27	10	11	1	4	2	1	2	4	0	5
10159	1	10	28	2	3	4	1	4	6	34	28	10	12	2	2	2	1	2	4	0	6
10159	1	10	28	2	3	4	1	4	7	28	29	10	7	2	1	2	1	2	4	0	7
10159	1	10	28	2	3	4	1	4	8	40	28	12	14	2	2	2	1	2	4	0	8
10159	1	10	28	2	3	4	1	4	9	28	30	10	7	2	1	2	1	2	4	0	9
10176	1	15	17	2	4	11	1	1	1	17	13	15	19	2	4	1	1	5	3	1	1
10176	1	15	17	2	4	11	1	1	2	16	17	15	12	1	3	1	1	5	3	1	2
10176	1	15	17	2	4	11	1	1	3	17	21	21	17	1	2	1	1	5	3	1	3
10176	1	15	17	2	4	11	1	1	4	17	8	13	15	2	3	1	1	5	3	1	4
10176	1	15	17	2	4	11	1	1	5	12	17	19	15	1	4	1	1	5	3	1	5
10176	1	15	17	2	4	11	1	1	6	20	17	13	15	2	1	1	1	5	3	1	6
10176	1	15	17	2	4	11	1	1	7	34	17	15	18	2	2	1	1	5	3	1	7
10176	1	15	17	2	4	11	1	1	8	19	17	15	19	2	2	1	1	5	3	1	8
10176	1	15	17	2	4	11	1	1	9	17	26	15	13	1	1	1	1	5	3	1	9
10206	1	90	108	1	4	7	2	1	1	54	108	109	90	2	4	1	1	4	1	0	1
10206	1	90	108	1	4	7	2	1	2	108	136	123	103	2	2	1	1	4	1	0	2
10206	1	90	108	1	4	7	2	1	3	108	168	109	90	1	2	1	1	4	1	0	3
10206	1	90	108	1	4	7	2	1	4	104	108	90	78	2	3	1	1	4	1	0	4
10206	1	90	108	1	4	7	2	1	5	108	141	90	67	2	1	1	1	4	1	0	5
10206	1	90	108	1	4	7	2	1	6	54	108	90	65	2	3	1	1	4	1	0	6
10206	1	90	108	1	4	7	2	1	7	108	96	90	103	1	4	1	1	4	1	0	7
10206	1	90	108	1	4	7	2	1	8	108	119	104	90	2	2	1	1	4	1	0	8
10206	1	90	108	1	4	7	2	1	9	108	216	90	72	1	1	1	1	4	1	0	9
10237	1	55	81	1	3	5	2	5	1	105	81	40	55	1	1	3	1	3	2	0	1
10237	1	55	81	1	3	5	2	5	2	41	81	55	40	1	3	3	1	3	2	0	2
10237	1	55	81	1	3	5	2	5	3	76	81	55	43	2	3	3	1	3	2	0	3
10237	1	55	81	1	3	5	2	5	4	81	99	55	43	2	1	3	1	3	2	0	4
10237	1	55	81	1	3	5	2	5	5	81	106	62	55	1	2	3	1	3	2	0	5
10237	1	55	81	1	3	5	2	5	6	81	162	66	55	1	2	3	1	3	2	0	6
10237	1	55	81	1	3	5	2	5	7	77	81	65	55	2	4	3	1	3	2	0	7
10237	1	55	81	1	3	5	2	5	8	41	81	47	36	1	3	3	1	3	2	0	8
10237	1	55	81	1	3	5	2	5	9	81	65	55	62	2	4	3	1	3	2	0	9
10247	1	45	45	2	4	4	1	5	1	45	43	32	38	1	3	3	1	2	4	0	1
10247	1	45	45	2	4	4	1	5	2	45	47	45	40	2	1	3	1	2	4	0	2
10247	1	45	45	2	4	4	1	5	3	23	45	45	32	2	3	3	1	2	4	0	3
10247	1	45	45	2	4	4	1	5	4	23	45	45	32	2	3	3	1	2	4	0	4
10247	1	45	45	2	4	4	1	5	5	89	45	45	55	2	2	3	1	2	4	0	5
10247	1	45	45	2	4	4	1	5	6	47	45	45	52	1	2	3	1	2	4	0	6
10247	1	45	45	2	4	4	1	5	7	33	45	56	45	1	4	3	1	2	4	0	7
10247	1	45	45	2	4	4	1	5	8	45	51	45	37	1	1	3	1	2	4	0	8
10247	1	45	45	2	4	4	1	5	9	23	45	51	45	1	4	3	1	2	4	0	9
10269	1	10	24	1	4	9	1	7	1	24	32	13	12	1	2	4	1	4	3	0	1
10269	1	10	24	1	4	9	1	7	2	24	26	10	8	2	1	4	1	4	3	0	2
10269	1	10	24	1	4	9	1	7	3	24	23	9	10	1	3	4	1	4	3	0	3
10269	1	10	24	1	4	9	1	7	4	16	24	13	10	1	4	4	1	4	3	0	4
10269	1	10	24	1	4	9	1	7	5	21	24	13	10	2	4	4	1	4	3	0	5
10269	1	10	24	1	4	9	1	7	6	24	18	8	10	2	3	4	1	4	3	0	6
10269	1	10	24	1	4	9	1	7	7	24	25	12	10	2	2	4	1	4	3	0	7
10269	1	10	24	1	4	9	1	7	8	24	30	11	10	1	2	4	1	4	3	0	8
10269	1	10	24	1	4	9	1	7	9	31	24	8	10	2	1	4	1	4	3	0	9
10271	1	15	20	1	3	8	1	8	1	10	20	15	12	1	3	4	1	4	3	0	1
10271	1	15	20	1	3	8	1	8	2	10	20	15	11	1	3	4	1	4	3	0	2
